Timestamp,Gender,Where are you from?,Parenting Label,Question1,Question2,Question3,Question4,Label
2/12/2022 10:28:20,Female,Dhaka,,Feels like a looser ,they just say no to me without even hearing anything,"Yes. When I try to take any initiative, they always keep shouting.",I think they care so much and also think i'm still a child,1
2/12/2022 10:28:45,Male,Dhaka,,No. I try my best to fulfill their desire and wishes. They also love me so mych.,No. They never scolded me or stopped me from pursuing my hobby.,No. I'd say it's the opposite.,Alhamdulillah hopeful.,0
2/12/2022 10:40:04,Male,Dhaka,,"No, Its a dream for me to full fill their desires","Sometimes, I really  do loose interest. Later on, I consult myself and discuss with my parents","Yes, I do. Even, a fear works in me that, what will be my parents reaction. I wanted to learn drumming but my parents told me that it is of no use. As a little child what will I do then . I gave up my interest. ",They make me hopeful and hopeless both. ,1
2/12/2022 10:42:18,Female,Rangpur,,Though i couldn’t fulfill my parent's desire but still i've never felt worthless. My mom screamed at me roughly for not fulfilling her desires many times.She always used to say me worthless. But i'm still hopeful that one day i'd be able to be the person that I wanna be.,"
My parents really don't care about my feelings or interest. They only want me to make good result and get a good job. Earlier I was very fond of reading books and tried to write something. My friends used to appreciate my writings but mom always yelled at me for reading books and writings. ",Yes i find it difficult. ,"My parent's activities make me hopeless as they never support me in my failure. When i get succeeded in any phase of my life,they think that the credit is theirs. But whenever i fail o r i cry for something they never console me. Rather my mom screamed at me for crying like a kid at this age. ",1
2/12/2022 10:57:29,Male,Dhaka,,"My parent's pressured me to achieve things till I was in college. But after that they were really considerate of what I want. So, yes back in those days, I felt that no matter what I do, I will always be ""less"". ","Because of the pressure in the school, high school days, it became hard for me to even build up a habit. I was too consumed in study to fulfill expectations. But from college, my parents were okay with me balancing study & extra-curricular activities. So, I got some scope. ","Not necessarily. My father discourage me to even thing bout doing a job. He always pushed me for entrepreneurship. And my mother encourages me to take initiative but do it with honesty, sincerety. ","Once I was frustrated about it. I was angry at them and everyone. I became bitter and resentful.

But then I thought, I have to step up and start communicating with them. And through a lot of discussion (some were really tense), I kind of was able to convey my message about how I wanted them to have faith in me and not pressure me. 

It almost took me more than a year. But yeah, things got better. Our parents, at least in my case, they were really tired of life, maintaining life...... When I understood that, I also realized they were just too exhausted (a bit ignorant as well) to change their thoughts. So I have take the first step and be patient about them. Now I am really hopeful about them. My mother even encourages me to go to solo trip. ",1
2/12/2022 15:54:40,Male,Khulna,,No. I never felt worthless. But I am trying my best to make them hopeful and happy by fulfilling their desire and following their guidance.,No I didn't. Because they never forced me to stay away from what I like. ,No I don't. Unless if there is any lack of understanding.,To be honest I don't know. But they never made me hopeless.,0
2/12/2022 16:36:51,Male,Chattogram,,I always feel worthless. But it isn't for not fulfilling my parent's desire. I don't even know my parent's desire.,My parents rarely cares about my interest. Also I don't find any interest in any specific things. ,"Yes. After becoming teenage, I don't interact that much with my parents. That's where I face difficulty when I try to do something with them.",I saw some other parents who love and take care of their parents. I wish they would treat me like them. This makes me hopeless and depressed sometime. ,1
2/13/2022 19:08:05,Female,Dhaka,,Yes I felt when I didn't apply for medical.,No I don't,No they are supportive,Hopeful,0
2/15/2022 8:20:42,Male,Chattogram,,Yes.I often feel worthless for not fulfilling their wish.,"Yes, i wanted to be a cricketer but couldnt be.",Yes i felt shyness as i was/am not so much friendly with my parents.,"Obviously, It makes me hopeful.",1
2/15/2022 12:12:24,Female,Dhaka,,To some extent yes,No my parent always have been supportive ,This isn’t applicable for every action ,Hopeful in a sense that they will consider my well-being first ,0
2/16/2022 11:16:36,Male,Dhaka,,I haven't fulfilled all their wishes. One day InshaAllah I will do it.,No. I have not tried a lot of things from my childhood so I did not get lot of obstacle as well.,No. Organizing different programs always requires lots of hard work so it is tough but I never get any hindrance from my parents.  ,Both. But mostly hopeless. They sometimes become very possessive about me this makes me feel awful. ,0
2/16/2022 11:24:33,Female,Dhaka,,Fulfilling parent's desire is every child's dream. Yes I break down sometimes but do not feel worthless.,They never say fully no to anything  but of course they suggest me. So I don't lose interest.,I find difficulty because I am not fully skilled in some places not because of my parents. ,Hopeful. They do everything to make my and my siblings life beautiful. ,0
2/16/2022 11:35:01,Male,Rajshahi,,Yes. I am a worthless person. I never did well in anything till now.,I should lose my interest in everything. My parents always guided me on the right way . I chose the the wrong things.,Yes. They stops me taking different initiatives.,Hopeless. They never consider my mental disturbance.,1
2/16/2022 11:43:21,Male,Dhaka,,My parents don't have high expectations from me.,No. Whatever they do or ask me to do for my betterment.,No.  My parents activity do not make any difficulty on my way to go for new things.,Hopeful. They are my parents after all. I am the one who is dependent on them.,0
2/16/2022 11:51:19,Female,Dhaka,,Yes. I feel like the I an worst child ever. ,I wanted to be in acting profession. They never allowed me.,Yes. As I have told earlier. I am never allowed to any thing different from the family heredity.,Hopeless. My parents need to make them broad minded.,1
2/17/2022 10:02:33,Male,Khulna,,It feels empty,They encourage me to become the best of whatever I do.,It's a real pain sometimes but I got used to it.,They are like kids. U can never guess their acts.,1
2/17/2022 10:47:56,Male,Khulna,,I'm always afraid of seeing my mother's crying. So it hurts,"No, i didn't have to face",Sometimes it's kinda pressure,Hopeful and hopeless both,1
2/17/2022 14:20:49,Male,Khulna,,"The word isn't worthless, everyone wants to see a smile on their parents face. My parents are wise enough to not give me any margin to cross, they just want me to give my best and the rest is upon almighty but of course it hurts when I fail in something",they have always encouraged me towards my passion.,yes actually. Even i haven't considered doing something like that,hopeful,0
2/27/2022 22:57:44,Male,Dhaka,,"It feels pathetic when we can't fulfill our parents expectations, it seemed all the world massed up all of a sudden.",They don't care much about what we feel about passion as they feels we are not good enough to take decisions. ,Its been always hard to cope up with parents reaction to any new initiative as they hardly understands our feelings.  ,Its a mix feeling as sometimes they inspires us to do well in life and sometimes they don't pay attention to our desires and meaningful thoughts. ,1
3/4/2022 0:33:02,Male,Dhaka,,No,No. My parents react positively to my interests most of the time and this is very important to me.,"No, I don't. ",Hopeful. ,0
3/4/2022 12:31:30,Female,Dhaka,,Hm. Very bad feeling,No reaction. I live my own life in my own terms,Complete emotionless ,Hopeless,1
3/4/2022 12:43:44,Female,Dhaka,,Don't get any chance at public university. ,I love tour with friends but parents not allow all time. ,"Yes, I want to support them for any problem when they will face. ","Sometimes hopeful, sometimes hopeless. ",1
3/5/2022 22:34:38,Female,Dhaka,,No,No ,No,Hopeful ,0
3/22/2022 1:04:38,Female,Khulna,,Yes most of the time I feel that I could be a better child.,Yes. They make it so completed that I just leave all my wishes.,No. It is the era of Internet. Everything is so accessible that it becomes very easy. Though my parents don't like it.,Hopeful. They do their best to support me.,1
4/3/2022 0:18:48,Male,Dhaka,,No. They don't expect so much from me.,No. I do what I wish but try to avoid from bad works. My parents don't interfere in my activities. ,"As I said my parents don't interfere much, so the answer is no.",Never thought in this way. But they never made me hopeless.  ,0
4/17/2022 1:04:16,Female,Dhaka,,"Yes, they give me the world, i want to do the same.","No, they help me through everything ",No,Hopeful,0
4/17/2022 21:52:58,Male,Sylhet,,"Yes. There is always a feeling of being worthless. I am their only child. If I can not their wish, I feel worst.",Sometimes my parents overdo things. They sometimes taunt me so much that I eventually lose interest in my favorite things.,No. For me it's quite easy to take any initiative. My parents are also very supportive.,Hopeful mostly. They are my parents and whatever they do for me is always a blessing for me.,0
4/17/2022 23:41:55,Female,Rajshahi,,"Every single day I try my best to make my parent proud. Of course I would be sad , if I can't fulfill their desire.",Yes. I lose interest and I also become frustrated.,No. I have always been brave enough to take any initiative by my own. My parents been supportive about it.,Parents don't understand about this modern system. They want me to follow the old rules. So it makes me hopeless.,1
4/18/2022 0:07:06,Female,Dhaka,,No. It's my duty to fulfill their desires.,No. They give me advice and I try to follow them. So I don't lose interest in the things I love to do.,"My parents always gave me advice that whatever initiative I want to take, I must do it with honesty. And I always follow this guidance.",Sometimes I get hopeless with them. Then I try to understand to understand their point.,0
4/18/2022 0:22:48,Male,Dhaka,,Sometime my parents give me a lot of pressure. I feel worthless on a certain point.,I couldn't to so many things that I really have interests because of their interference.,"It is always tough to do anything new. Moreover, if you have to give explanation all the time it becomes impossible.",They are super possessive about me that puts me in a very weird situation. This is really very disappointing about them. ,1
4/18/2022 0:47:18,Male,Chattogram,,No. My parents are happy with my work.,"I would have lost interest in so many thing, they have not supported me till now.",They supported me on every sphere. Including setting up my online business. There is no difficulties.,They give their 100%  to fulfill my any wish. I am always happy with them.,0
4/18/2022 2:11:00,Male,Barishal,,Not for their behavior. I feel it for myself.,I don't think so. But they discourage me for doing bad deeds.,Sometimes. Not always. It happens when they don't understand about the thing.,I am hopeful to be honest. They are not rude to me and they let me be myself.,0
4/18/2022 23:49:03,Female,Khulna,,No. My parents knows how much I am trying to fulfill all their desires.,Never. They are always very supportive.,Not till now. My parents tries hard to make my obstacle easier.,Hopeful. Whatever they it's for my betterment.,0
4/18/2022 23:56:55,Male,Chattogram,,Yes. Worthless is the worst feeling. And I am always in that zone that I am disappointing my parents,Their activities get me in such situation that I had to leave lots of my hobby earlier.,They boost me up to take initiative., I am hopeless. They should be more concerned about their child.,1
4/19/2022 0:05:07,Others,Dhaka,,I am not the perfect child. I never made them proud.,They try but hardly they know about my interests. So I lose interest being insecure.,"Whatever initiative I have taken till now, they gave me financial support not mental support.",They motivates me. I always have been hopeful.,1
4/19/2022 0:14:05,Female,Dhaka,,I never thought about it. Still I feel I m not worthless.,Sometimes. And it's absolutely okay.  ,I am not prepared to take any type of initiative. My parents gives full support.,Both. As sometime they take very tough decision. But mostly hopeful.,0
4/19/2022 0:30:20,Female,Dhaka,,I don't have higher desire from life. I am hoping they are happy with my work.,Till now it didn't happen that I lost interest for them.,Yes. As they have their own rules I get into some difficulties.,Hopeless. My parents are very busy in their work life that they don't give me respect.,1
4/19/2022 1:18:48,Male,Rangpur,,Yes I feel like this. But my parents don't make this feelings any worse. Also their expectations are not very high.,Sorry never happened to me. My parents don't interfere with my interest. ,"Again no. If I intend to start any work, my parents don't interfere that much. In addition, they try to help me with their best if I ask them.",Sometimes their activities make me hopeless. But I am not hopeless entirely about them.,0
4/19/2022 1:50:14,Female,Dhaka,,Yes. I don't know how to fulfill their desire. It is the hardest thing ever.....,Yes. I wish I could go on tour with my friends. But my parents never let me go.,"Depends. If my interest doesn't match with my parents, then it's quite hard. Also parents rebuke me if I do anything wrong.","Unfortunately hopeless. Still I have to believe, whatever they do is for my own good.",1
4/20/2022 16:44:16,Male,Khulna,,No I don't. Also they don't behave rude if I fail to fulfill their desire.,I am independent on choosing the things I like. But I don't find much interest in such things.,It seems quite difficult if they involve in my work. So I take initiatives on my own.,Between hopeful and hopeless. But I'm not entirely hopeless about their work.,0
4/20/2022 17:01:37,Male,Mymensingh,,My parents wanted me to admit into public university. But I couldn't fulfill their desire. But they didn't bother at all. But I felt and still feeling worthless for not being able get admitted.,"It's not for my parents, but for not being able to afford. I have to sacrifice my interest for buying a high end PC because of financial issue.",No. Because I don't live with them that much.,I would say hopeful. Because they are not possessive to me as like other parents.,0
4/22/2022 0:30:56,Female,Dhaka,,No I don’t because whenever I fail to do something they always encourage me to do better in the future,No I don't lose interest. They always support me in doing whatever I love to do,If my initiative matches with their interest or If they understand the value behind it then I Don't face any difficulties ,I've mixed feelings about their activities ,0
4/24/2022 1:01:37,Male,Chattogram,,Yes. I feel like I let down my parents.,At a point I get really irritated by them and lose interest on my one of the favorite things.,I have restriction from my parents so it's tough to take any initiative.,I am always grateful to them.,1
4/24/2022 1:18:04,Female,Dhaka,,I am a very strong person. I will keep trying until I make them proud of me.,No. Their activities sometimes make me think twice but I never lose interest.,I would like to hear their decision so It is not difficult to take initiative because of their activity I actually like to learn from them. ,Once my mother criticized me Infront of my neighbor so I think  ,0
4/24/2022 2:02:50,Female,Chattogram,,I don't feel worthless. But their expectations for me are still backdated. They wanted me to marry just after passing SSC. So I had to go through lot of hardship for continuing my study.,Unfortunately yes. I had interest in singing and requested my parents so many times. But they didn't let me learn.,I live far away from my parents. They don't involve much in my work.,There a generation gap between me and my parents. So I find a lot of difference in thinking between us. They hardly tries to understand my feelings. And that's what makes me hopeless.,1
4/24/2022 11:37:12,Male,Dhaka,,No. Their behavior never made me feel worthless. It is the inability of mine which makes me feel worthless.,I don't find much interest in much things. My parents never stopped me from doing anything unless it is harmful.,No. My parents are very cooperative. They try to help me when I take any initiative.,Neither hopeful nor hopeless. I find their activity normal.,0
4/25/2022 18:05:09,Female,Dhaka,,Often I become depressed for not being able to fulfill my parents desire.,"Till now they always criticize me in everything, it makes me lose interest.",My parents are very careless in some places. They should play a strong role so that I can take any decision or initiative with their consent.,Hopeless. As a parents my a parents spend very less time with me and my brother.,1
4/26/2022 13:36:18,Male,Dhaka,,"No Till now whatever I have done, it is to fulfill their wishes.",Yes. Everyone will lose interest if he or she discourages. So do I.,Taking initiative is a big thing. My parents always stops me.,Hopeless. They are very much strict to me.,1
4/26/2022 13:42:32,Female,Dhaka,,Yes. I feel worthless and also the worst child.,I never had interest in so many things . My parents activity never had that impact.,I always wanted to be a good singer. My parents did not allow me.,"Both. Sometimes they support me on some big mistakes, sometimes they are just hopeless.",1
4/26/2022 16:37:11,Male,Dhaka,,No. They don't hope much from me and their behavior don't make me feel worthless.,I don't have any specific interest. That's why I never felt in this way. Though they don't forbid me from doing anything.,Yes. Because it becomes messy when they involve in taking initiative.,Mostly hopeless. Because their behavior seems absurd to me sometimes.,1
5/4/2022 18:11:29,Male,Barishal,,Sorry. Never faced this situation.,No. My parents don't forbid me to do something that I like.,"No I don't. Moreover, they rarely participate while taking any initiative.",Hopeless mostly. They always keep busy with their work and don't give me much time.,0
5/7/2022 23:48:57,Female,Dhaka,,Sometimes I can not fulfill al their wishes and it hurts me.,No. I don't. My parents encourage me.,Yes. There is always some disagreement. ,They always make me hopeful.,0
5/8/2022 0:08:32,Female,Dhaka,,Never. I will make them proud one day.,I have already lost my interest for singing.,Yes. It gets difficult sometime.,Hopeless. They are very rude with me.,1
5/8/2022 0:29:41,Male,Dhaka,,My parents always wanted me to get admitted in BUET. I couldn't. I feel worthless of not fulfilling their dreams.,They haven't pressured me for anything till now.,Not always. Like if I want to go outside with my friends they would stop me.,Hopeful. All their activities are for my betterment.,0
